"Latitude","Longitude","Code de l'entité","Libellé","Surface de bassin versant hydrologique (km²)","Surface de bassin versant topographique (km²)","Débit (m³/s)","Intervalle de confiance","Taille de l'échantillon"
"47.2800515","5.2174675","U1224020","La Tille à Cessey-sur-Tille","","884","38.3","0.95","60"
"47.2800515","5.2174675","U122402001","La Tille à Cessey-sur-Tille","","884","38.3","0.95","60"
"47.4472513","5.1932506","U1224022","La Tille à Spoy","","696.5","46.4","0.95","16"
"47.4472547","5.193252","U122402201","La Tille à Spoy","","696.5","46.4","0.95","16"
"47.4014203","5.0872122","U1235010","La Norges à Norges-la-Ville","","60","","0.95","0"
"47.4014203","5.0872122","U123501001","La Norges à Norges-la-Ville","","60","3.56","0.95","14"
"47.2381785","5.2209506","U1235020","La Norges à Genlis","","266","18.7","0.95","59"
"47.2381785","5.2209506","U123502001","La Norges à Genlis","","266","18.7","0.95","59"
"47.4006752","5.1483136","U1235022","La Norges à Saint-Julien","","109","5.39","0.95","21"
"47.4006752","5.1483189","U123502201","La Norges à Saint-Julien","","109","5.39","0.95","21"
"47.1508948","5.3332563","U1244010","La Tille [partielle] aux Maillys","","","","0.95","0"
"47.1508948","5.3332563","U124401001","La Tille [partielle] aux Maillys","","","54.4","0.95","16"
"47.1596881","5.3375857","U1244020","[bief] aux Maillys","","","","0.95","0"
"47.1596881","5.3375857","U124402001","[bief] aux Maillys","","","3.35","0.95","12"
"47.1793636","5.2995771","U1244040","La Tille à Champdôtre","","1258","58.6","0.95","29"
"47.1793636","5.2995771","U124404001","La Tille à Champdôtre","","1258","58.6","0.95","29"
"47.0865684","4.673248","U1304010","L'Ouche à Lusigny-sur-Ouche","","46.4","","0.95","0"
"47.0865684","4.673248","U130401001","L'Ouche à Lusigny-sur-Ouche","","46.4","1.99","0.95","11"
"47.1715268","4.693121","U1305610","Le canal de Bourgogne à Crugey","","127","10.2","0.95","27"
"47.1715464","4.6932274","U130561001","Le canal de Bourgogne à Crugey","","127","10.2","0.95","27"
"47.2100389","4.7257973","U1314010","L'Ouche à la Bussière-sur-Ouche","","313","25.4","0.95","38"
"47.2100389","4.7257973","U131401001","L'Ouche à la Bussière-sur-Ouche","","313","25.4","0.95","38"
"47.2967189","4.8131621","U1314020","L'Ouche à Sainte-Marie-sur-Ouche [Pont de Pany]","","442","35.3","0.95","37"
"47.2967923","4.8133546","U131402001","L'Ouche à Sainte-Marie-sur-Ouche [Pont de Pany]","","442","35.3","0.95","37"
"47.1711056","4.7447533","U1314030","Le ru d'Antheuil à Antheuil","","4","","0.95","0"
"47.1711056","4.7447533","U131403001","Le ru d'Antheuil à Antheuil","","4","","0.95","5"
"47.3325362","4.9809485","U1324010","L'Ouche à Plombières-lès-Dijon","","651","50.9","0.95","55"
"47.3325362","4.9809485","U132401001","L'Ouche à Plombières-lès-Dijon","","651","50.9","0.95","55"
"47.3088963","5.0367047","U1324020","L'Ouche à Dijon [Trois-Ponts]","","674","","0.95","0"
"47.3088963","5.0367047","U132402001","L'Ouche à Dijon [Trois-Ponts]","","674","","0.95","6"
"47.4200499","4.921681","U1329010","Le Suzon à Val-Suzon","","71","","0.95","0"
"47.4200499","4.921681","U132901001","Le Suzon à Val-Suzon","","71","","0.95","6"
"47.3704682","5.0313812","U1329020","Le Suzon à Ahuy","","139","","0.95","0"
"47.3704682","5.0313812","U132902001","Le Suzon à Ahuy","","139","","0.95","1"
"47.4074749","4.8934152","U1329030","Le Suzon à Val-Suzon [Village]","","55","5.93","0.95","22"
"47.4074749","4.8934152","U132903001","Le Suzon à Val-Suzon [Village]","","55","5.93","0.95","22"
"47.2868212","5.0815151","U1329033","L'Ouche à Longvic","","689","","0.95","0"
"47.2868212","5.0815151","U132903301","L'Ouche à Longvic","","689","","0.95","6"
"47.1529217","5.2789997","U1334010","L'Ouche à Trouhans","","902","61.5","0.95","56"
"47.1529217","5.2789997","U133401001","L'Ouche à Trouhans","","902","61.5","0.95","56"
"47.2663856","5.1174371","U1334020","L'Ouche à Crimolois","","873","63.9","0.95","43"
"47.2663856","5.1174371","U133402001","L'Ouche à Crimolois","","873","63.9","0.95","43"
"47.1786976","4.9608108","U1415010","La Vouge à Vougeot","","40","","0.95","0"
"47.1786976","4.9608108","U141501001","La Vouge à Vougeot","","40","","0.95","0"
"47.1490989","5.0151635","U1415020","La Vouge à Saint-Bernard","","70","","0.95","0"
"47.1490989","5.0151635","U141502001","La Vouge à Saint-Bernard","","70","","0.95","5"
"47.124921","5.0985635","U1415030","La Vouge à Saint-Nicolas-lès-Cîteaux [Abbaye-de-Cîteaux]","","109","10.9","0.95","24"
"47.124921","5.0985635","U141503001","La Vouge à Saint-Nicolas-lès-Cîteaux [Abbaye-de-Cîteaux]","","109","10.9","0.95","24"
"47.1340524","5.1794655","U1415040","La Vouge à Aubigny-en-Plaine","","312","16.6","0.95","31"
"47.1340524","5.1794655","U141504001","La Vouge à Aubigny-en-Plaine","","312","16.6","0.95","31"
"47.2219758","5.0702015","U1415410","La Sansfond [Cent Fonts] à Saulon-la-Rue","","51","1.02","0.95","42"
"47.2219758","5.0702015","U141541001","La Sansfond [Cent Fonts] à Saulon-la-Rue","","51","1.02","0.95","42"
"47.2353418","5.0421956","U1415510","[Le ru du Pâquier] à Saulon-la-Rue [Paquier de Potu]","","45","","0.95","0"
"47.2353418","5.0421956","U141551001","[Le ru du Pâquier] à Saulon-la-Rue [Paquier de Potu]","","45","","0.95","2"
"47.1991256","5.0833947","U1415810","Le Chairon à Noiron-sous-Gevrey","","70.8","","0.95","0"
"47.1991256","5.0833947","U141581001","Le Chairon à Noiron-sous-Gevrey","","70.8","3.48","0.95","7"
"47.1794122","5.1185991","U1416010","La Varaude à Izeure [Tarsul]","","148","6.21","0.95","19"
"47.1794122","5.1185991","U141601001","La Varaude à Izeure [Tarsul]","","148","6.21","0.95","19"
"47.1302081","5.2158924","U1416410","La Biètre à Brazey-en-Plaine","","59","3.24","0.95","19"
"47.1301978","5.2160406","U141641001","La Biètre à Brazey-en-Plaine","","59","3.22","0.95","20"
"47.0667638","5.1492237","U1420010","La Saône à Pagny-la-Ville [Lechatelet]","","11673","780","0.95","57"
"47.0667638","5.1492237","U142001001","La Saône à Pagny-la-Ville [Lechatelet]","","11673","780","0.95","57"
"46.704902","6.2089589","U2002010","Le Doubs à Mouthe","53.5","2","13.1","0.95","43"
"46.704902","6.2089589","U200201001","Le Doubs à Mouthe","53.5","2","13.1","0.95","43"
"46.7731154","6.2799151","U2012010","Le Doubs à Labergement-Sainte-Marie","142","176","37.7","0.95","63"
"46.7731154","6.2799151","U201201001","Le Doubs à Labergement-Sainte-Marie","142","176","37.7","0.95","63"
"46.8483296","6.3340425","U2012020","Le Doubs à Oye-et-Pallet","","244.8","42.9","0.95","36"
"46.8483296","6.3340425","U201202001","Le Doubs à Oye-et-Pallet","","244.8","42.9","0.95","36"
"46.7741711","6.3603077","U2015010","Le Bief Rouge à Métabief","","19","","0.95","0"
"46.7741711","6.3603077","U201501001","Le Bief Rouge à Métabief","","19","","0.95","0"
"46.7583135","6.3177166","U2015030","Le Bief Rouge à Longevilles-Mont-d'Or","25","24","5.19","0.95","21"
"46.7585002","6.3178067","U201503001","Le Bief Rouge à Longevilles-Mont-d'Or","25","24","","0.95","0"
"46.7585068","6.3179723","U201503002","Le Bief Rouge à Longevilles-Mont-d'Or","25","24","5.19","0.95","21"
"46.7585607","6.2469608","U2015210","La Taverne à Remoray-Boujeons","","14.6","","0.95","0"
"46.7585607","6.2469608","U201521001","La Taverne à Remoray-Boujeons","","14.6","","0.95","1"
"46.757774","6.2629505","U2015410","Le ruisseau du Lhaut à Labergement-Sainte-Marie","","4.4","","0.95","0"
"46.757774","6.2629505","U201541001","Le ruisseau du Lhaut à Labergement-Sainte-Marie","","4.4","","0.95","0"
"46.7640338","6.2503572","U2016010","Le Remoray à Remoray-Boujeons","","3.1","","0.95","0"
"46.7640338","6.2503572","U201601001","Le Remoray à Remoray-Boujeons","","3.1","","0.95","0"
"46.8813412","6.36465","U2022010","Le Doubs à la Cluse-et-Mijoux [Pontarlier amont]","289","353","53.9","0.95","65"
"46.8813412","6.36465","U202201001","Le Doubs à la Cluse-et-Mijoux [Pontarlier amont]","289","353","53.9","0.95","65"
"46.9060112","6.3564674","U2022015","Le Doubs à Pontarlier [Ville]","","390","","0.95","0"
"46.9060112","6.3564674","U202201501","Le Doubs à Pontarlier [Ville]","","390","","0.95","0"
"46.9277775","6.3480055","U2022020","Le Doubs à Doubs","","367.7","62.1","0.95","33"
"46.9277775","6.3480055","U202202001","Le Doubs à Doubs","","367.7","61.7","0.95","29"
"46.9277775","6.3480055","U202202002","Le Doubs à Doubs - Radar RD","","367.7","","0.95","3"
"46.9366758","6.3260984","U2035020","Le Drugeon à Vuillecin","174","190","25.9","0.95","49"
"46.9406253","6.3313149","U203502001","Le Drugeon à Vuillecin - Vuillecin 1","174","190","26.0","0.95","7"
"46.9366758","6.3260984","U203502002","Le Drugeon à Vuillecin","174","190","25.7","0.95","33"
"46.9434093","6.3429313","U203502003","Le Drugeon à Vuillecin - Pont Rouge","174","190","26.2","0.95","8"
"46.8676775","6.221434","U2035030","Le Drugeon à la Rivière-Drugeon","96","81","16.8","0.95","17"
"46.8676775","6.221434","U203503001","Le Drugeon à la Rivière-Drugeon","96","81","","0.95","3"
"46.8678466","6.2215047","U203503002","Le Drugeon à la Rivière-Drugeon - Ile du Martinet","96","81","18.1","0.95","14"
"46.8091924","6.1921012","U2035040","Le Drugeon à Bonnevaux","","35.5","12.7","0.95","20"
"46.8091924","6.1921012","U203504001","Le Drugeon à Bonnevaux","","35.5","12.7","0.95","20"
"46.8124071","6.2478382","U2035050","Le Drugeon à Vaux-et-Chantegrue","26","24","8.66","0.95","19"
"46.8124071","6.2478382","U203505001","Le Drugeon à Vaux-et-Chantegrue","26","24","9.58","0.95","12"
"46.8173907","6.2452752","U203505002","Le Drugeon à Vaux-et-Chantegrue - Scierie 2","26","24","7.20","0.95","7"
"46.733332","6.3825649","U2040520","La Jougnena à Jougne [La Ferrière]","56.5","33","13.6","0.95","18"
"46.7392056","6.3795883","U204052001","La Jougnena à Jougne [La Ferrière]","56.5","33","","0.95","1"
"46.733332","6.3825649","U204052002","La Jougnena à Jougne [La Ferrière] - La Ferrière 2","56.5","33","13.3","0.95","18"
"47.0306885","6.575189","U2100500","Le Théverot à Grand'Combe-Châteleu [Châteleu]","","21","","0.95","0"
"47.0306885","6.575189","U210050001","Le Théverot à Grand'Combe-Châteleu [Châteleu]","","21","","0.95","0"
"47.0009348","6.4765244","U2102010","Le Doubs à Ville-du-Pont","577","651","96.4","0.95","44"
"47.0009348","6.4765244","U210201001","Le Doubs à Ville-du-Pont","577","651","96.1","0.95","33"
"47.0029563","6.4803169","U210201002","Le Doubs à Ville-du-Pont - Spey","577","651","84.4","0.95","10"
"46.947039","6.3849","U2102020","Le Doubs à Arçon","","","","0.95","0"
"46.947039","6.3849","U210202001","Le Doubs à Arçon","","","","0.95","2"
"47.1548452","6.8429721","U2112010","Le Doubs à Fournet-Blancheroche [La Rasse]","898","1006","131","0.95","31"
"47.1548452","6.8429721","U211201001","Le Doubs à Fournet-Blancheroche [La Rasse]","898","1006","131","0.95","31"
"47.1046356","6.741175","U2112020","Le Doubs à Fournet-Blancheroche [Chatelot]","","","","0.95","0"
"47.1046356","6.741175","U211202001","Le Doubs à Fournet-Blancheroche [Chatelot]","","","","0.95","0"
"47.2716321","6.9504789","U2122010","Le Doubs à Goumois","1144","1170","181","0.95","67"
"47.2714321","6.9502664","U212201001","Le Doubs à Goumois","1144","1170","181","0.95","67"
"47.1875323","6.8734039","U2122020","Le Doubs à Fournet-Blancheroche [Refrain]","","","","0.95","0"
"47.1875323","6.8734039","U212202001","Le Doubs à Fournet-Blancheroche [Refrain]","","","","0.95","0"
"47.2245829","6.9257311","U2122030","Le Doubs à Charmauvillers [La Goule]","","","","0.95","0"
"47.2245829","6.9257311","U212203001","Le Doubs à Charmauvillers [La Goule]","","","","0.95","0"
"47.3439591","7.0259869","U2142010","Le Doubs à Glère [Courclavon]","1300","1315","204","0.95","61"
"47.3438339","7.026284","U214201001","Le Doubs à Glère [Courclavon]","1300","1315","204","0.95","61"
"47.3262004","6.8586139","U2202010","Le Doubs à Soulce-Cernay","","","","0.95","0"
"47.3262004","6.8586139","U220201001","Le Doubs à Soulce-Cernay","","","","0.95","0"
"47.2084078","6.6449307","U2215010","Le Dessoubre à Rosureux","","","","0.95","0"
"47.2084078","6.6449307","U221501001","Le Dessoubre à Rosureux","","","","0.95","3"
"47.218735","6.6865318","U2215015","Le Dessoubre à Rosureux","295","420","70.8","0.95","11"
"47.218735","6.6865318","U221501501","Le Dessoubre à Rosureux","295","420","70.8","0.95","11"
"47.3052379","6.7940737","U2215020","Le Dessoubre à Saint-Hippolyte","","615","106","0.95","65"
"47.3052379","6.7940737","U221502001","Le Dessoubre à Saint-Hippolyte","","615","106","0.95","65"
"47.2010346","6.6165164","U2215030","Le Dessoubre à Plaimbois-du-Miroir [Gigot Dessoubre]","","170","","0.95","0"
"47.2010346","6.6165164","U221503001","Le Dessoubre à Plaimbois-du-Miroir [Gigot Dessoubre]","","170","","0.95","0"
"47.2019971","6.6157084","U2215210","La Reverotte à Plaimbois-du-Miroir [Gigot Reverotte]","","","","0.95","0"
"47.2019971","6.6157084","U221521001","La Reverotte à Plaimbois-du-Miroir [Gigot Reverotte]","","","","0.95","0"
"47.3485843","6.7590288","U2222005","Le Doubs à Villars-sous-Dampjoux","","","298","0.95","14"
"47.3485843","6.7590288","U222200501","Le Doubs à Villars-sous-Dampjoux","","","298","0.95","14"
"47.4403773","6.7858781","U2222010","Le Doubs à Mathay","2161","2234","349","0.95","46"
"47.4393828","6.7858278","U222201001","Le Doubs à Mathay","2161","2234","349","0.95","46"
"47.4142893","6.8898035","U2225410","Le Gland à Meslières","","39","11.2","0.95","33"
"47.4142893","6.8898035","U222541001","Le Gland à Meslières","","39","11.2","0.95","33"
"47.4614456","6.8605391","U2225420","Le Gland à Seloncourt","","67","","0.95","0"
"47.4614456","6.8605391","U222542001","Le Gland à Seloncourt","","67","","0.95","3"
"47.4037788","6.9083827","U2225810","La Doue à Glay [Papeterie]","","10","","0.95","0"
"47.4037788","6.9083827","U222581001","La Doue à Glay [Papeterie]","","10","","0.95","3"
"47.7385589","6.9499286","U2305210","La Bourbeuse [Le Saint-Nicolas] à Rougemont-le-Château","","9","4.14","0.95","46"
"47.7384881","6.9496595","U230521001","La Bourbeuse [Le Saint-Nicolas] à Rougemont-le-Château","","9","4.24","0.95","43"
"47.7385607","6.9499474","U230521002","La Bourbeuse [Le Saint-Nicolas] à Rougemont-le-Château","","9","","0.95","6"
"47.6587154","6.9904501","U2305220","La Bourbeuse à Fontaine [Les grands champs]","","59","","0.95","0"
"47.6587154","6.9904501","U230522001","La Bourbeuse à Fontaine [Les grands champs]","","59","","0.95","0"
"47.6034517","7.0025215","U2305230","La Bourbeuse à Montreux-Château [La petite fin]","","164","","0.95","0"
"47.6034517","7.0025215","U230523001","La Bourbeuse à Montreux-Château [La petite fin]","","164","","0.95","0"
"47.6361153","6.9987861","U2305240","La Bourbeuse [Le Saint-Nicolas] à Foussemagne","","66","15.1","0.95","15"
"47.6361153","6.9987861","U230524001","La Bourbeuse [Le Saint-Nicolas] à Foussemagne","","66","15.1","0.95","15"
"47.7257335","6.9205587","U2315010","La Madeleine à Étueffont","","10","","0.95","0"
"47.7257335","6.9205587","U231501001","La Madeleine à Étueffont","","10","","0.95","5"
"47.6214906","6.9548061","U2315220","L'Autruche à Fontenelle [Puits]","","44","","0.95","0"
"47.6215696","6.9567315","U231522001","L'Autruche à Fontenelle [Puits]","","44","","0.95","2"
"47.6214906","6.9548061","U231522002","L'Autruche à Fontenelle [Puits] - 2","","44","8.97","0.95","7"
"47.6695351","6.9173582","U2315230","L'Autruche à Roppe","","7.6","","0.95","0"
"47.6695351","6.9173582","U231523001","L'Autruche à Roppe","","7.6","1.96","0.95","13"
"47.5662793","6.943393","U2324210","La Bourbeuse à Froidefontaine","","316","77.4","0.95","25"
"47.5662793","6.943393","U232421001","La Bourbeuse à Froidefontaine","","316","77.4","0.95","25"
"47.4992553","6.9406307","U2330600","La Feschotte à Badevel","","9","2.10","0.95","21"
"47.4992553","6.9406307","U233060001","La Feschotte à Badevel","","9","2.10","0.95","21"
"47.5232725","6.8808248","U2334010","L'Allan à Fesches-le-Châtel","","725","100","0.95","35"
"47.5232725","6.8808248","U233401001","L'Allan à Fesches-le-Châtel","","725","100","0.95","35"
"47.5262425","6.997936","U2334020","L'Allan à Joncherey","","319","40.6","0.95","27"
"47.5262425","6.997936","U233402001","L'Allan à Joncherey","","319","40.6","0.95","27"
"47.5440444","6.9447465","U2334030","L'Allan à Morvillars [Graviers Rançon]","","359","","0.95","0"
"47.5440444","6.9447465","U233403001","L'Allan à Morvillars [Graviers Rançon]","","359","33.5","0.95","20"
"47.7411891","6.8274866","U2345020","La Savoureuse à Giromagny","","30.5","18.7","0.95","49"
"47.7411891","6.8274866","U234502001","La Savoureuse à Giromagny","","30.5","18.7","0.95","49"
"47.6408412","6.859179","U2345030","La Savoureuse à Belfort","","141","48.0","0.95","57"
"47.6408412","6.859179","U234503001","La Savoureuse à Belfort","","141","48.0","0.95","57"
"47.5219104","6.8438989","U2345040","La Savoureuse à Vieux-Charmont","","235","60.6","0.95","37"
"47.5219104","6.8438989","U234504001","La Savoureuse à Vieux-Charmont","","235","60.6","0.95","37"
"47.7049832","6.8164341","U2345420","Le Rhôme à Lachapelle-sous-Chaux [Lachapelle Bis]","","19.3","9.00","0.95","46"
"47.7049832","6.8164341","U234542001","Le Rhôme à Lachapelle-sous-Chaux [Lachapelle Bis]","","19.3","7.85","0.95","17"
"47.7049832","6.8164341","U234542002","Le Rhôme à Lachapelle-sous-Chaux [Lachapelle Bis] - ancienne","","19.3","9.70","0.95","29"
"47.7619132","6.8620812","U2345810","La Rosemontoise à Riervescemont [Rosemont]","","7.5","","0.95","0"
"47.7619132","6.8620812","U234581001","La Rosemontoise à Riervescemont [Rosemont]","","7.5","4.07","0.95","22"
"47.7066813","6.8629487","U2345820","La Rosemontoise à Chaux","","25.4","","0.95","0"
"47.7066813","6.8629487","U234582001","La Rosemontoise à Chaux","","25.4","13.2","0.95","26"
